loss,mae,mape,val_loss,val_mae,val_mape,learning_rate
0.5591962933540344,0.5401071906089783,122.2999038696289,0.43734341859817505,0.44449737668037415,50.28290557861328,0.0002500000118743628
0.5375299453735352,0.5277954339981079,123.40989685058594,0.4432237446308136,0.44098153710365295,49.57144546508789,0.0002500000118743628
0.4565047025680542,0.4828348159790039,113.6391372680664,0.43976882100105286,0.4420236349105835,49.457149505615234,0.0002500000118743628
0.5276283025741577,0.5151236057281494,117.39241027832031,0.4369882345199585,0.441619873046875,49.23579788208008,0.0002500000118743628
0.5190152525901794,0.5170936584472656,114.88424682617188,0.43903860449790955,0.44105064868927,49.01082229614258,0.0002500000118743628
0.5092197060585022,0.5203304290771484,116.91419219970703,0.43988651037216187,0.44122934341430664,48.942020416259766,0.0002500000118743628
0.5267875790596008,0.5219005346298218,122.2372055053711,0.424730509519577,0.4409927725791931,49.163421630859375,0.0002500000118743628
0.5557471513748169,0.5292817950248718,127.10194396972656,0.4254390597343445,0.44123560190200806,49.097618103027344,0.0002500000118743628
0.4969835579395294,0.49803951382637024,104.67366790771484,0.43589574098587036,0.44423243403434753,50.45759963989258,0.0002500000118743628
0.506702184677124,0.5002431869506836,103.13223266601562,0.4297320544719696,0.44204068183898926,50.661888122558594,0.0001250000059371814
0.4731020927429199,0.5017503499984741,111.56753540039062,0.42994269728660583,0.44034266471862793,50.86586380004883,0.0001250000059371814
0.4955073893070221,0.4931126534938812,99.76114654541016,0.4342045783996582,0.43857693672180176,51.150840759277344,0.0001250000059371814
0.5236111879348755,0.5102691054344177,124.54036712646484,0.42489275336265564,0.4371601939201355,50.263031005859375,0.0001250000059371814
0.4795728027820587,0.4941020607948303,115.24646759033203,0.4263859987258911,0.4383978843688965,50.23771286010742,0.0001250000059371814
0.5174025893211365,0.5107793807983398,114.84793853759766,0.4338966906070709,0.4401478171348572,50.66085433959961,0.0001250000059371814
0.5228102803230286,0.5080020427703857,112.36865234375,0.43248531222343445,0.4402393698692322,50.06142044067383,0.0001250000059371814
0.4791508615016937,0.4884701669216156,111.48021697998047,0.4284595847129822,0.4400158226490021,50.184078216552734,0.0001250000059371814
0.5024112462997437,0.5003223419189453,111.84410858154297,0.4229101836681366,0.4378790259361267,49.87947082519531,0.0001250000059371814
0.4668685495853424,0.4791546165943146,109.27593994140625,0.41916272044181824,0.43601658940315247,49.44158172607422,0.0001250000059371814
